ID,weekend_nights,week_nights,room_type,board_type,n_adults,n_less_12,n_more_12,booked_tour,n_requests,lead_time,purchase_type,n_p_cacellation,n_p_not_cacellation,repeated,price,date,is_canceled
INN11260,2,2,Room_Type 1,,2,0,0,0,0,275,Online,0,0,0,109.25,10/22/2018,1
INN14984,0,2,Room_Type 6,,2,1,1,0,0,24,Online,0,0,0,260,08/03/2018,1
INN24507,3,6,Room_Type 1,half board,2,0,0,1,1,290,Online,0,0,0,126.2,6/20/2018,1
INN20094,2,1,Room_Type 1,half board,2,0,0,0,0,125,Offline,0,0,0,100.75,9/18/2018,0
INN30554,2,1,Room_Type 1,,2,0,0,0,2,220,,0,0,0,100.1,10/29/2018,1
INN10845,1,2,Room_Type 4,,3,0,0,1,2,56,Online,0,0,0,179.3,4/29/2018,0
INN35391,1,1,Room_Type 1,,2,0,0,0,1,63,Online,0,0,0,119,10/29/2018,1
INN28616,0,3,Room_Type 1,,2,0,0,0,0,195,,0,0,0,,9/17/2017,0
INN19160,0,2,Room_Type 1,half board,2,0,0,0,0,82,Offline,0,0,0,68,9/29/2017,0
INN13675,0,2,Room_Type 6,full board,2,1,1,1,0,2,Online,0,0,0,182,08/11/2017,0
INN22648,2,1,Room_Type 1,half board,2,0,0,0,0,38,Online,0,0,0,104.9,03/05/2018,1
INN30309,0,3,Room_Type 1,full board,2,0,0,0,0,150,Online,0,0,0,99.2,11/17/2018,1
INN14879,2,2,Room_Type 1,half board,2,0,0,0,0,72,Offline,0,0,0,95,3/20/2018,1
INN29917,1,3,Room_Type 4,,3,0,0,0,3,119,Online,0,0,0,147.71,12/26/2018,0
INN05945,2,5,Room_Type 1,half board,2,0,0,0,0,310,Online,0,0,0,120.3,10/02/2018,1
INN19162,0,1,Room_Type 4,half board,2,0,0,0,0,9,Offline,0,0,0,127,5/21/2018,0
INN28585,1,5,Room_Type 4,half board,2,0,0,0,1,10,Online,0,0,0,119.46,8/22/2018,0
INN10800,2,1,Room_Type 1,,2,0,0,0,1,48,Online,0,0,0,132.5,8/28/2018,0
INN34787,1,0,Room_Type 1,,2,0,0,0,3,6,,0,0,0,140,11/21/2018,0
INN30446,0,1,Room_Type 1,half board,1,0,0,0,0,2,Aviation,0,0,0,115,9/20/2018,0
INN02113,1,3,Room_Type 4,half board,2,0,0,0,1,138,Offline,0,0,0,110.95,05/02/2018,0
INN20260,1,1,Room_Type 1,half board,1,0,0,0,1,39,Corporate,1,10,1,85,07/04/2018,0
INN28128,0,4,Room_Type 4,half board,2,0,0,0,2,10,Online,0,0,0,112.17,04/05/2018,0
INN34964,0,4,Room_Type 1,,2,0,0,0,0,324,,0,0,0,82.8,4/20/2018,1
INN10562,2,1,Room_Type 1,half board,2,0,0,0,0,339,Offline,0,0,0,96.67,10/10/2017,0
INN04800,2,1,Room_Type 1,half board,2,0,0,0,0,243,Online,0,0,0,110,5/29/2018,1
INN12710,1,1,Room_Type 1,,2,0,0,0,1,8,Online,0,0,0,117,1/16/2018,0
INN12984,0,1,Room_Type 1,full board,2,0,0,0,0,0,Online,0,0,0,169,09/08/2018,0
INN09350,2,3,Room_Type 2,,2,0,0,0,0,62,,0,0,0,,4/28/2018,1
INN27491,0,2,Room_Type 1,half board,1,0,0,0,0,119,Corporate,0,0,0,101,2/19/2018,0
INN12369,0,2,Room_Type 4,half board,2,0,0,0,0,89,Online,0,0,0,169.4,9/27/2018,1
INN20217,1,2,Room_Type 1,half board,2,0,0,0,0,336,Offline,0,0,0,130,9/19/2018,1
INN27307,0,1,Room_Type 1,half board,2,0,0,0,0,33,Offline,0,0,0,140,06/09/2018,0
INN24870,2,2,Room_Type 4,half board,2,0,0,0,1,36,Online,0,0,0,109.3,02/05/2018,0
INN28874,0,2,Room_Type 1,,1,0,0,0,0,197,Offline,0,0,0,120,10/02/2017,0
INN17333,1,4,Room_Type 1,half board,2,0,0,0,2,248,Online,0,0,0,125.3,10/26/2018,1
INN33783,2,0,Room_Type 1,,2,0,0,0,3,29,,0,0,0,,06/12/2018,0
INN20689,1,0,Room_Type 1,full board,2,0,0,0,0,42,Online,0,0,0,119,9/26/2018,1
INN06508,1,0,Room_Type 1,half board,1,0,0,0,1,4,Online,0,0,0,135.5,10/31/2018,0
INN20838,0,3,Room_Type 1,,1,0,0,0,0,86,,0,0,0,,6/14/2018,0
INN17060,1,3,Room_Type 1,,2,0,0,0,0,38,,0,0,0,,11/17/2018,1
INN26938,0,5,Room_Type 1,half board,2,0,0,0,0,168,Offline,0,0,0,90,12/29/2017,0
INN05957,2,2,Room_Type 1,,2,0,0,0,2,44,Online,0,0,0,146.9,5/21/2018,0
INN30984,0,3,Room_Type 4,,2,1,0,0,1,100,Online,0,0,0,161.1,7/28/2018,0
INN18357,0,3,Room_Type 7,,2,0,0,0,1,4,Online,0,0,0,238.72,9/22/2018,0
INN16819,2,3,Room_Type 1,half board,2,0,0,0,0,53,Online,0,0,0,98.26,03/12/2018,1
INN15369,0,1,Room_Type 1,full board,2,0,0,0,0,0,Online,0,0,0,99,2/18/2018,0
INN23800,2,1,Room_Type 1,half board,2,0,0,0,0,95,Offline,0,0,0,96.5,09/04/2018,0
INN25196,1,2,Room_Type 1,half board,2,0,0,0,0,122,Offline,0,0,0,101.25,07/11/2018,0
INN12175,0,1,Room_Type 1,half board,1,0,0,0,2,44,Online,0,0,0,122.6,10/17/2017,0
INN18705,0,2,Room_Type 1,half board,1,0,0,0,0,77,Corporate,0,0,0,150,5/17/2018,0
INN29187,0,2,Room_Type 1,full board,2,0,0,0,0,17,Online,0,0,0,138,8/30/2018,1
INN07221,0,1,Room_Type 1,half board,1,0,0,0,0,10,Online,0,0,0,115,04/05/2018,1
INN18954,0,3,Room_Type 4,,2,0,0,0,2,65,,0,0,0,124.4,3/31/2018,0
INN13044,1,3,Room_Type 1,,2,0,0,0,0,39,Offline,0,0,0,105,10/24/2018,0
INN11874,2,1,Room_Type 1,,2,0,0,0,0,118,Online,0,0,0,111.5,6/26/2018,1
INN10838,2,0,Room_Type 1,,1,0,0,0,0,74,Online,0,0,0,20,10/04/2017,0
INN23418,0,4,Room_Type 1,half board,2,0,0,0,0,174,Online,0,0,0,119.45,05/03/2018,0
INN20580,0,2,Room_Type 1,half board,1,0,0,0,0,143,Online,0,0,0,110.9,4/15/2018,0
INN11172,0,1,Room_Type 1,half board,2,0,0,0,1,32,Online,0,0,0,139.85,6/17/2018,0
INN20388,1,3,Room_Type 4,half board,2,0,0,0,1,98,Online,0,0,0,119.45,3/24/2018,1
INN09441,1,1,Room_Type 1,half board,2,0,0,0,0,0,Online,0,0,0,185,10/01/2018,0
INN10783,1,2,Room_Type 1,half board,1,0,0,0,0,14,Online,0,0,0,106,12/19/2018,0
INN22330,2,1,Room_Type 1,half board,2,1,0,0,0,53,Online,0,0,0,172.1,09/11/2018,1
INN05603,2,1,Room_Type 4,half board,1,0,0,0,1,2,Online,0,0,0,190,9/19/2017,0
INN01843,0,2,Room_Type 1,half board,2,0,0,0,0,104,Corporate,0,0,0,120,09/09/2017,0
INN04578,1,0,Room_Type 1,half board,2,0,0,0,2,218,Online,0,0,0,96.5,8/17/2017,0
INN20368,0,2,Room_Type 1,,2,0,0,0,0,47,Offline,0,0,0,121.5,8/14/2017,0
INN28166,2,5,Room_Type 4,half board,2,0,0,0,1,219,Offline,0,0,0,110.95,9/22/2018,0
INN29646,0,2,Room_Type 1,,1,0,0,0,0,231,,0,0,0,,6/24/2018,0
INN31834,2,2,Room_Type 1,,2,0,0,0,1,177,,0,0,0,119.45,5/22/2018,0
INN29182,1,2,Room_Type 1,,2,0,0,0,0,108,Online,0,0,0,98.3,3/18/2018,0
INN06905,1,2,Room_Type 1,half board,2,0,0,0,0,23,Online,0,0,0,94.64,03/04/2018,1
INN35329,2,2,Room_Type 5,,2,0,1,0,1,94,,0,0,0,119.15,3/25/2018,0
INN13703,1,2,Room_Type 1,half board,1,0,0,0,0,14,Offline,0,0,0,97,10/19/2017,0
INN31013,0,3,Room_Type 1,,2,0,0,0,0,42,Offline,0,0,0,105,10/19/2018,0
INN25459,2,2,Room_Type 1,,2,0,0,0,1,18,Online,0,0,0,124.5,12/04/2017,0
INN22905,1,2,Room_Type 1,full board,2,0,0,0,0,210,Online,0,0,0,124.1,9/30/2018,1
INN22743,0,3,Room_Type 1,half board,1,0,0,0,0,136,Corporate,0,0,0,120,5/31/2018,1
INN20438,1,2,Room_Type 1,half board,2,0,0,0,0,366,Offline,0,0,0,109,11/04/2018,1
INN06700,0,4,Room_Type 1,half board,2,0,0,0,0,44,Online,0,0,0,188.73,12/28/2018,0
INN09676,0,5,Room_Type 1,,1,0,0,0,0,89,,0,0,0,,3/29/2018,1
INN23059,1,4,Room_Type 4,half board,2,0,0,0,0,40,Offline,0,0,0,97.4,10/28/2017,0
INN27195,0,1,Room_Type 1,half board,3,0,0,0,1,9,Online,0,0,0,38,12/06/2018,0
INN29263,0,3,Room_Type 1,half board,1,0,0,0,0,38,Online,0,0,0,93.9,1/19/2018,0
INN02681,0,2,Room_Type 1,,2,0,0,0,1,119,,0,0,0,,3/23/2018,0
INN17870,0,2,Room_Type 1,breakfast,2,0,0,0,0,68,Offline,0,0,0,102,9/17/2017,0
INN13016,1,3,Room_Type 1,half board,2,0,0,0,0,342,Offline,0,0,0,120,10/03/2018,1
INN33397,1,1,Room_Type 1,,1,0,0,0,0,4,Corporate,0,3,1,99,07/04/2018,0
INN04765,2,1,Room_Type 1,breakfast,2,0,0,0,0,174,Offline,0,0,0,114.5,8/29/2017,0
INN26577,0,2,Room_Type 1,half board,2,0,0,0,0,294,Offline,0,0,0,95,6/17/2018,1
INN07984,0,1,Room_Type 1,,2,0,0,0,0,28,Online,0,0,0,134.75,6/15/2018,1
INN16194,1,4,Room_Type 1,half board,2,0,0,0,0,4,Online,0,0,0,83.88,02/10/2018,0
INN06427,0,3,Room_Type 1,half board,2,0,0,0,1,2,Offline,0,0,0,102,3/15/2018,0
INN03619,1,4,Room_Type 4,half board,2,0,0,0,2,106,Online,0,0,0,140.8,7/13/2018,0
INN02082,0,3,Room_Type 1,full board,2,0,0,0,1,53,Online,0,0,0,91.1,03/09/2018,0
INN35307,0,2,Room_Type 6,half board,2,2,0,0,1,15,Online,0,0,0,175,09/09/2017,0
INN26948,0,0,Room_Type 1,half board,2,0,0,0,0,2,Complementary,0,0,0,20,09/05/2018,0
INN04938,0,4,Room_Type 4,,3,0,0,0,1,0,,0,0,0,,8/30/2018,0
INN28398,0,1,Room_Type 1,full board,2,0,0,1,0,78,Online,0,0,0,96.5,03/10/2018,0
INN09630,0,2,Room_Type 1,,2,0,0,0,0,287,Offline,0,0,0,132.2,6/15/2018,1
INN02924,0,2,Room_Type 1,breakfast,2,0,0,0,0,328,Online,0,0,0,129,7/17/2017,1
INN32742,1,2,Room_Type 1,breakfast,2,0,0,0,0,299,Online,0,0,0,132.5,11/18/2018,1
INN32028,0,1,Room_Type 6,half board,2,2,0,0,0,312,Online,0,0,0,188.3,12/31/2018,0
INN16695,1,0,Room_Type 1,half board,1,0,0,0,0,2,Online,0,0,0,84.14,01/04/2018,0
INN07992,2,1,Room_Type 1,breakfast,2,0,0,0,0,28,Offline,0,0,0,129,01/02/2018,0
INN34039,2,1,Room_Type 1,half board,2,0,0,0,0,68,Online,0,0,0,129.8,8/28/2018,1
INN15889,0,3,Room_Type 1,half board,2,0,0,0,1,135,Online,0,0,0,114.81,9/15/2018,0
INN16882,1,0,Room_Type 1,half board,2,0,0,0,0,310,Offline,0,0,0,130,10/16/2018,1
INN31242,1,4,Room_Type 4,half board,2,0,0,0,1,15,Online,0,0,0,167.2,9/14/2018,0
INN20009,0,1,Room_Type 1,,1,0,0,0,1,4,,1,3,1,,11/24/2018,0
INN14197,2,3,Room_Type 4,half board,2,0,0,0,1,28,Online,0,0,0,145.2,04/10/2018,0
INN21027,2,3,Room_Type 1,half board,2,0,1,0,1,15,Online,0,0,0,131,02/12/2018,0
INN31011,0,2,Room_Type 1,half board,2,0,1,0,1,123,Online,0,0,0,129.8,12/09/2018,1
INN21939,2,3,Room_Type 1,,1,0,0,0,0,138,,0,0,0,,2/27/2018,1
INN27078,1,3,Room_Type 1,half board,2,0,0,0,0,40,Online,0,0,0,133.4,6/13/2018,1
INN29781,0,2,Room_Type 1,breakfast,1,0,0,0,0,384,Offline,0,0,0,110,8/18/2018,0
INN17155,0,1,Room_Type 1,half board,1,0,0,0,0,9,Corporate,0,0,0,99,12/13/2018,0
INN27990,1,2,Room_Type 1,full board,2,0,0,0,1,77,Online,0,0,0,136.1,4/29/2018,0
INN07145,0,3,Room_Type 1,half board,2,0,0,0,0,176,Offline,0,0,0,95,12/29/2017,0
INN10216,2,1,Room_Type 1,half board,3,0,0,0,2,16,Online,0,0,0,150,02/06/2018,0
INN18072,0,2,Room_Type 1,half board,2,0,0,0,1,106,Corporate,0,0,0,110,10/07/2018,0
INN21929,1,4,Room_Type 4,breakfast,2,0,0,0,1,122,Online,0,0,0,183.2,06/01/2018,0
INN20837,2,0,Room_Type 1,,2,0,0,0,0,216,,0,0,0,116.3,8/28/2018,1
INN00032,2,2,Room_Type 1,,2,0,0,0,1,129,Online,0,0,0,107.5,11/13/2018,0
INN00461,0,3,Room_Type 1,half board,1,0,0,0,0,45,Offline,0,0,0,115,10/13/2018,0
INN01076,2,3,Room_Type 4,half board,2,0,0,0,1,92,Online,0,0,0,130.15,3/20/2018,0
INN19902,1,2,Room_Type 4,half board,3,0,0,0,0,102,Online,0,0,0,182.3,8/19/2018,1
INN36000,1,1,Room_Type 1,half board,1,0,0,1,1,4,Corporate,0,8,1,87,6/20/2018,0
INN22031,1,2,Room_Type 1,full board,2,0,0,0,0,222,Online,0,0,0,99.2,12/16/2018,1
INN12670,0,2,Room_Type 1,half board,1,0,0,0,2,8,Corporate,0,0,0,113,7/21/2018,0
INN32619,0,3,Room_Type 1,,2,0,0,0,0,520,,0,0,0,90,09/08/2018,1
INN18010,0,1,Room_Type 1,half board,1,0,0,1,0,0,Offline,0,0,0,109.55,12/20/2018,0
INN17454,1,3,Room_Type 1,half board,2,0,0,0,2,80,Online,0,0,0,109.25,10/19/2017,0
INN10254,2,1,Room_Type 1,half board,1,0,0,0,0,140,Offline,0,0,0,96,2/28/2018,0
INN19959,2,1,Room_Type 1,half board,2,0,0,0,1,140,Online,0,0,0,101.9,4/17/2018,0
INN26150,0,4,Room_Type 4,half board,3,0,0,0,0,122,Online,0,0,0,170.3,8/24/2018,1
INN33878,0,1,Room_Type 1,half board,2,0,0,0,0,48,Online,0,0,0,96.92,6/21/2018,1
INN12026,0,1,Room_Type 1,,2,0,0,0,1,136,,0,0,0,,12/08/2018,1
INN04161,2,1,Room_Type 1,half board,2,0,0,0,1,17,Online,0,0,0,113.67,12/26/2017,0
INN19098,0,2,Room_Type 1,half board,2,0,0,0,0,104,Offline,0,0,0,125,9/24/2017,0
INN35624,1,3,Room_Type 1,half board,2,0,0,0,0,387,Offline,0,0,0,100,5/19/2018,1
INN35631,3,7,Room_Type 4,,2,0,0,0,3,,,0,0,0,,12/23/2018,0
INN05958,2,2,Room_Type 4,,3,0,0,0,1,182,,0,0,0,,9/23/2018,1
INN30488,1,2,Room_Type 1,half board,2,0,0,0,2,50,Online,0,0,0,123.5,10/19/2017,0
INN05086,0,1,Room_Type 4,half board,3,0,0,0,1,78,Online,0,0,0,146,12/03/2018,0
INN29449,0,2,Room_Type 1,,2,0,0,0,1,287,,0,0,0,,10/28/2018,1
INN06035,2,3,Room_Type 1,half board,2,0,0,0,1,94,Online,0,0,0,127.1,7/17/2018,0
INN10971,1,3,Room_Type 1,,1,0,0,0,0,15,Corporate,0,0,0,115,10/12/2017,0
INN33684,2,1,Room_Type 1,breakfast,1,0,0,0,0,96,Offline,0,0,0,120,04/10/2018,1
INN14553,0,1,Room_Type 1,half board,2,0,0,0,1,5,Online,0,0,0,144,8/15/2017,0
INN14922,0,2,Room_Type 2,,1,1,1,0,1,11,Online,0,0,0,97.75,1/29/2018,0
INN10433,2,3,Room_Type 1,half board,2,0,0,1,1,93,Online,0,0,0,143.45,4/30/2018,0
INN02129,0,1,Room_Type 1,half board,1,0,0,0,1,6,Corporate,2,19,1,86,02/10/2018,0
INN12672,0,3,Room_Type 1,half board,2,0,0,0,1,101,Online,0,0,0,110.9,10/26/2018,0
INN03608,0,3,Room_Type 1,,3,0,0,0,2,15,,0,0,0,,8/20/2017,0
INN16835,0,3,Room_Type 1,half board,2,1,0,0,2,59,Online,0,0,0,113.6,12/08/2018,0
INN16023,1,2,Room_Type 1,half board,1,0,0,0,0,4,Corporate,0,8,1,86,1/18/2018,0
INN17607,2,2,Room_Type 1,half board,2,0,0,0,1,87,Online,0,0,0,139.85,5/14/2018,1
INN32146,0,1,Room_Type 1,half board,1,0,0,0,1,0,Corporate,1,4,1,85,3/16/2018,0
INN12765,0,5,Room_Type 1,breakfast,2,0,0,0,0,32,Online,0,0,0,110.44,03/01/2018,0
INN20352,1,2,Room_Type 1,half board,2,0,0,0,1,69,Offline,0,0,0,110.67,06/10/2018,0
INN16772,0,3,Room_Type 1,half board,2,0,0,0,0,45,Offline,0,0,0,125,10/13/2018,0
INN23987,1,2,Room_Type 1,,2,0,0,0,3,180,Online,0,0,0,116.3,4/22/2018,0
INN17532,0,1,Room_Type 1,breakfast,2,0,0,0,0,66,Offline,0,0,0,124,04/06/2018,0
INN29179,2,4,Room_Type 1,breakfast,2,0,0,0,0,190,Online,0,0,0,158.83,8/14/2018,1
INN08846,1,2,Room_Type 4,half board,2,0,0,0,0,62,Online,0,0,0,143.3,09/02/2018,1
INN19294,0,4,Room_Type 1,half board,2,0,0,0,0,135,Online,0,0,0,96.5,7/22/2017,1
INN32870,0,1,Room_Type 1,half board,2,0,0,0,0,224,Offline,0,0,0,88.68,10/28/2018,0
INN05114,0,2,Room_Type 1,half board,1,0,0,0,0,207,Online,0,0,0,115,6/24/2018,1
INN05527,2,1,Room_Type 5,breakfast,2,0,0,0,0,47,Offline,0,0,0,134.8,01/09/2018,0
INN04689,0,3,Room_Type 1,,2,0,0,0,0,53,,0,0,0,,2/17/2018,0
INN06472,0,3,Room_Type 1,full board,2,0,0,0,1,170,Online,0,0,0,123.5,7/14/2018,0
INN21938,0,2,Room_Type 1,breakfast,2,0,0,0,0,0,Offline,0,0,0,129,8/14/2017,0
INN20699,0,1,Room_Type 1,half board,2,0,0,0,1,17,Online,0,0,0,107,11/04/2017,1
INN33114,0,3,Room_Type 1,,2,0,0,0,0,44,,0,0,0,,11/01/2018,0
INN11382,0,1,Room_Type 1,half board,2,0,1,0,0,0,Online,0,0,0,198,3/25/2018,0
INN29184,0,1,Room_Type 1,,2,0,0,0,1,3,,3,3,1,,04/05/2018,0
INN29908,0,1,Room_Type 1,half board,1,0,0,0,0,52,Offline,0,0,0,95,10/13/2017,0
INN13329,0,2,Room_Type 1,breakfast,2,0,0,0,1,384,Offline,0,0,0,135,8/18/2018,1
INN06011,0,1,Room_Type 5,half board,1,0,0,0,0,5,Offline,0,0,0,164.8,5/20/2018,0
INN06402,2,1,Room_Type 1,,2,0,0,0,0,50,Corporate,0,0,0,105.67,3/13/2018,0
INN27843,0,1,Room_Type 1,half board,1,0,0,0,1,5,Online,0,0,0,100,1/20/2018,0
INN29814,2,3,Room_Type 1,,2,0,0,0,0,117,,0,0,0,95,5/15/2018,0
INN32420,1,2,Room_Type 4,,3,0,0,1,2,30,,0,0,0,,6/13/2018,0
INN04783,1,4,Room_Type 1,breakfast,2,0,0,0,0,165,Offline,0,0,0,103.47,8/17/2017,0
INN24412,0,2,Room_Type 1,full board,2,0,0,1,1,214,Online,0,0,0,134.3,5/27/2018,1
INN19076,2,5,Room_Type 1,breakfast,1,0,0,0,0,150,Offline,0,0,0,88,7/18/2018,0
INN18560,0,1,Room_Type 1,,2,0,0,0,0,172,,0,0,0,,8/26/2018,0
INN15863,2,2,Room_Type 1,half board,2,0,0,0,1,48,Online,0,0,0,145.1,08/05/2018,0
INN24508,1,2,Room_Type 1,half board,2,0,0,0,0,0,Offline,0,0,0,90,2/26/2018,0
INN19551,2,3,Room_Type 1,half board,2,0,0,0,0,332,Offline,0,0,0,81,5/13/2018,1
INN23438,2,2,Room_Type 1,full board,2,0,0,0,1,141,Online,0,0,0,119.45,5/13/2018,0
INN00468,1,3,Room_Type 1,full board,2,0,0,1,2,59,Online,0,0,0,103.8,12/08/2018,0
INN23702,0,2,Room_Type 1,half board,1,0,0,0,0,17,Offline,0,0,0,120,10/15/2017,0
INN04922,0,2,Room_Type 1,half board,1,0,0,0,0,2,Corporate,0,0,0,85,7/27/2018,0
INN13042,1,2,Room_Type 4,half board,3,0,0,0,1,261,Online,0,0,0,179.3,9/23/2018,1
INN20749,0,3,Room_Type 1,half board,2,0,0,0,0,178,Online,0,0,0,125.3,05/05/2018,0
INN34470,3,5,Room_Type 1,half board,2,0,0,0,0,186,Online,0,0,0,115.2,8/21/2018,1
INN31833,1,3,Room_Type 1,half board,2,0,0,0,1,107,Online,0,0,0,83.49,04/07/2018,0
INN03691,2,2,Room_Type 4,half board,2,0,0,0,0,46,Offline,0,0,0,95.8,2/21/2018,0
INN03900,0,2,Room_Type 1,,1,0,0,0,0,123,,0,0,0,,10/16/2017,0
INN17894,1,3,Room_Type 1,half board,2,0,0,0,0,10,Offline,0,0,0,78,12/10/2017,0
INN10890,2,5,Room_Type 4,half board,3,0,0,0,1,5,Online,0,0,0,148.29,02/12/2018,1
INN32811,0,1,Room_Type 1,,1,0,0,0,0,101,,0,0,0,100,11/11/2018,0
INN26188,1,5,Room_Type 1,half board,1,0,0,0,2,142,Offline,0,0,0,130,06/06/2018,0
INN30297,1,1,Room_Type 1,half board,1,0,0,0,1,32,Online,0,0,0,173.23,11/07/2018,0
INN04098,0,1,Room_Type 1,full board,2,0,0,0,0,138,Online,0,0,0,128,10/13/2018,1
INN27541,2,2,Room_Type 1,,2,0,0,0,1,48,Online,0,0,0,103.9,03/05/2018,0
INN32294,0,3,Room_Type 1,half board,2,0,0,0,0,45,Offline,0,0,0,125,10/13/2018,0
INN22242,0,1,Room_Type 4,half board,2,0,0,0,1,63,Online,0,0,0,160.4,05/04/2018,0
INN03958,1,3,Room_Type 4,half board,2,0,0,0,1,99,Online,0,0,0,123.7,4/14/2018,1
INN36001,2,0,Room_Type 1,,1,0,0,0,1,47,Online,0,0,0,154,10/02/2018,1
INN11017,2,2,Room_Type 1,half board,1,0,1,0,0,215,Online,0,0,0,102.18,8/26/2018,1
INN34540,0,1,Room_Type 1,,1,0,0,0,1,2,Complementary,0,4,1,20,9/18/2017,0
INN31719,1,1,Room_Type 1,half board,3,0,0,0,0,112,Offline,0,0,0,112.65,12/10/2018,0
INN01516,1,2,Room_Type 1,full board,2,0,0,0,2,65,Online,0,0,0,99.2,11/11/2018,0
INN12772,1,2,Room_Type 4,,3,0,0,0,1,28,,0,0,0,,05/02/2018,0
INN27410,0,1,Room_Type 4,half board,2,0,0,0,0,92,Online,0,0,0,151.4,07/02/2018,1
INN12764,0,1,Room_Type 1,,2,0,0,0,1,14,,0,0,0,,2/13/2018,0
INN09989,2,1,Room_Type 1,half board,2,0,0,0,0,275,Online,0,0,0,116.3,10/16/2018,1
INN18757,2,1,Room_Type 1,half board,2,0,0,0,2,16,Online,0,0,0,131,05/08/2018,0
INN07604,0,3,Room_Type 4,half board,2,0,0,0,2,279,Online,0,0,0,111.8,12/01/2018,0
INN24316,0,4,Room_Type 1,half board,2,0,0,0,2,95,Online,0,0,0,108.4,11/30/2018,1
INN12939,2,5,Room_Type 1,full board,2,0,0,0,1,134,Online,0,0,0,129.65,6/13/2018,1
INN06642,0,1,Room_Type 1,half board,2,0,0,0,0,22,Online,0,0,0,131,6/14/2018,1
INN04641,1,0,Room_Type 1,,2,0,0,0,0,0,,0,0,0,,12/05/2018,0
INN24833,1,3,Room_Type 4,,2,0,0,0,1,,,0,0,0,,9/21/2017,0
INN07218,2,6,Room_Type 1,half board,2,0,0,0,1,150,Online,0,0,0,130.93,08/03/2018,0
INN00626,0,4,Room_Type 4,half board,2,0,0,0,1,50,Online,0,0,0,107.54,10/14/2017,0
INN11358,0,1,Room_Type 2,half board,2,0,0,0,1,336,Online,0,0,0,114.95,08/12/2018,1
INN03598,1,4,Room_Type 1,,2,0,0,0,1,130,Online,0,0,0,178.4,12/26/2018,1
INN03271,0,1,Room_Type 4,half board,2,0,0,0,0,18,Online,0,0,0,184,9/28/2018,0
INN09166,0,4,Room_Type 4,half board,3,0,0,0,0,69,Online,0,0,0,136.45,3/29/2018,1
INN07642,2,2,Room_Type 1,,2,0,0,0,1,5,Online,0,0,0,137.37,11/06/2018,0
INN36120,2,1,Room_Type 1,half board,2,0,0,0,2,64,Online,0,0,0,104.3,2/27/2018,0
INN03524,0,2,Room_Type 1,half board,2,0,0,0,1,141,Online,0,0,0,125.3,7/19/2018,0
INN31034,0,3,Room_Type 6,half board,2,1,1,0,0,116,Online,0,0,0,200.3,4/28/2018,1
INN04143,0,1,Room_Type 1,full board,2,0,0,0,1,9,Online,0,0,0,119,7/20/2018,0
INN07353,1,1,Room_Type 1,breakfast,2,0,0,0,0,106,Offline,0,0,0,132.2,10/05/2017,0
INN24745,0,2,Room_Type 1,breakfast,2,0,0,0,1,308,Offline,0,0,0,135,6/15/2018,1
INN01387,1,0,Room_Type 1,half board,1,0,0,0,0,42,Corporate,0,0,0,109,5/16/2018,0
INN13157,1,3,Room_Type 2,half board,2,0,0,0,1,177,Online,0,0,0,116.5,04/04/2018,1
INN31271,1,2,Room_Type 1,half board,2,0,0,0,0,366,Offline,0,0,0,109,11/04/2018,1
INN02070,0,1,Room_Type 1,half board,2,0,0,0,0,0,Online,0,0,0,140,06/03/2018,0
INN04449,1,3,Room_Type 4,half board,2,0,0,0,0,5,Offline,0,0,0,92.25,10/19/2017,0
INN06005,0,4,Room_Type 4,half board,2,0,0,0,0,35,Online,0,0,0,140.35,4/19/2018,1
INN20906,2,1,Room_Type 1,half board,2,0,0,0,0,24,Offline,0,0,0,115,04/03/2018,0
INN22817,1,3,Room_Type 1,,2,0,0,0,1,8,Online,0,0,0,189,9/28/2017,0
INN16119,1,2,Room_Type 1,half board,2,0,0,0,1,158,Online,0,0,0,125.3,07/04/2018,0
INN03420,0,1,Room_Type 1,half board,2,0,1,0,1,26,Online,0,0,0,160,8/30/2018,0
INN08863,1,0,Room_Type 1,full board,2,0,0,0,2,27,Online,0,0,0,129,5/29/2018,0
INN19683,1,1,Room_Type 1,full board,2,0,0,0,0,90,Online,0,0,0,109.28,06/04/2018,0
INN29611,0,2,Room_Type 1,,2,0,0,0,0,254,,0,0,0,,5/20/2018,1
INN06591,1,0,Room_Type 1,half board,1,0,0,0,0,134,Online,0,0,0,140,10/10/2018,1
INN31534,0,1,Room_Type 1,,1,0,0,0,1,0,Online,0,0,0,134,8/20/2017,0
INN00576,2,1,Room_Type 4,,2,0,0,0,1,24,Online,0,0,0,137.55,7/30/2018,0
INN21745,2,2,Room_Type 1,half board,2,0,1,0,0,36,Online,0,0,0,153.58,5/21/2018,0
INN14211,0,3,Room_Type 1,full board,2,0,0,0,2,27,Online,0,0,0,107.78,10/21/2017,0
INN28341,1,1,Room_Type 1,breakfast,2,0,0,0,1,362,Offline,0,0,0,135,7/30/2018,1
INN36257,0,1,Room_Type 1,,1,0,0,0,0,18,,0,0,0,101,2/19/2018,0
INN32399,1,1,Room_Type 6,half board,2,1,1,0,0,18,Online,0,0,0,240,10/29/2018,1
INN10436,0,3,Room_Type 1,,2,0,0,0,0,219,,0,0,0,119.3,8/24/2018,1
INN24735,2,3,Room_Type 1,half board,2,0,0,0,1,431,Offline,0,0,0,98,10/14/2018,0
